sentence,intensity,sentiment
Hey friends how are you all.Today I am telling about paytm application ..,-0.20000000298023224,Negative
EASY TO TRANSFER MONEY.II..,0.8999999761581421,Positive
"This Bank Is very Good In My opinion, because this bank provide ample of opportunities to its worker.Salary And Benefits- Salary depends on your post, the good thing is that other from salary it gives us different things like Petrol, House Rent, etc..",0.699999988079071,Positive
I had visited the branch of Bank of India for a home loan..,0.0,Positive
I have account in hoshiarpur branch ..,-0.10000000149011612,Negative
ATM.very strange.!.,0.4000000059604645,Positive
9999/- and Rs93/- to Citi Bank Credit Cards..,0.0,Positive
"SBI yes it is India, s largest bank and I think best bank in the country.Recently I opened a bank a/c with the bank and was amazed  with the process of opening an account it was about  half an hour, only e kyc verification and my account opened..",0.20000000298023224,Positive
Like most banks promise in their mobile apps..,-0.10000000149011612,Negative
"Now SC has anounced that Adhaar is not necessary for opening bank account, then let's see what paytm gives condition to open bank account..",-0.30000001192092896,Negative
They act like villian in the bank..,-0.5,Negative
"Worst staff, no manners to talk with customers..",-0.699999988079071,Negative
"Hello guys, Today I'm here to tell you about paytm application/web site..",0.0,Positive
The service is very bad and saff is also not good..,-0.8000000119209291,Negative
And now feature there is bery good feature in this simply one time you have to go nearest mobile store and just say sir I want to link my paytm to aadhar..,0.20000000298023224,Positive
Bank of India's tag line is Relationship beyond Banking..,0.10000000149011612,Positive
Also promotoins in this job.next coming to work environment its all good .. the employee now that they will get their salary without valuing the customer as it is look after by govt and does need to care the consumer as private bank so please do not open any account in sbi to be humilate like me.Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.6000000238418579,Negative
They always help to new comers and teach them how to do.Overall this is a good bank.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8999999761581421,Positive
Later on after some investigation I came to know that the bank never sent me the credentials to my address and that is the reason I was struggling to get the internet banking user Id and password..,-0.8000000119209291,Negative
I don't recommended to any other.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.10000000149011612,Positive
"When he contacted the customer care, he was told the ATM card might be exchanged with any one else..",-0.699999988079071,Negative
I had opened my account in this bank since2 years ago and from that day the service of this bank is quite appreciating..,0.699999988079071,Positive
Its staff didn't full attention to every customers..,-0.8000000119209291,Negative
"My card was stuck in ATM, after 10 minutes it came out and it said ''Your transaction cancelled''.No Customer CareI went to bank of india website, no single email address or telephone number is given for making complaints and for customer care.I strongly recommend that companies must come to mouthshut and read reviews about their products and services to improve their services.Thanks to mouthshut for allowing us to write our experience and help others to know about it.-Akash KavaFlag This ReviewIrrelevantFakeJunk   Thank You!.",-0.30000001192092896,Negative
Any such phone calls/SMSes/E-mails asking you to reveal your login credentials or One Time Password through SMS could be an attempt to withdraw money from your account..,-0.6000000238418579,Negative
I am use the ATM card of SBI..,-0.10000000149011612,Negative
Barring ATM service (which is area where BOI definitely needs improvement) BOI has done for general public many many things as per Reserve Bank of India instructions..,-0.20000000298023224,Negative
No wi fi system is used by bank workers ..,-0.6000000238418579,Negative
"If the bank is not improve his services then people can move to another bank.Regards,Arvind KumarFlag This ReviewIrrelevantFakeJunk   Thank You!.",0.0,Positive
Many documents were submitted for it..,0.10000000149011612,Positive
"I kept trying, yet I could not get through online.Flag This ReviewIrrelevantFakeJunk   Thank You!.",0.10000000149011612,Positive
My family and me trust in SBI..,0.8999999761581421,Positive
Their INB facility is very easy to use ..,0.8999999761581421,Positive
"But there is some lazy worker, they told come next day alway.When we visit there I regret on my decision of opening the account here.Irrespective of the day of the week the bank is always crowed not because it is popular because the manegment is extremly slow.When we call customercare..",-0.699999988079071,Negative
I just like there all facilities ..,0.8999999761581421,Positive
So go to another bank and get exact details before opening anyFlag This ReviewIrrelevantFakeJunk   Thank You!.,-0.5,Negative
For amount deposit sbi is charging 50 to 100.. this bank atm not founding anywhere..,-0.699999988079071,Negative
Customer's has to wait hours for just one single work..,-0.8000000119209291,Negative
Very comfortable bank as we have not need to go anywhere to open account for any work..,0.8999999761581421,Positive
So I try to open it and really its working you can open it in...Read More.,0.0,Positive
I have been using Bank of India services since 2008 and they never give me change to complain about them.Easy to create account a very much user friendly no tension of any services that other banks forced to take..,0.30000001192092896,Positive
"Hay friends,Sbi is a good and very safe bank.. branch official misbehave with me..",0.8999999761581421,Positive
And paytm dosnot supports my phone propperly.And I have to faces many problems .. Paytm is batter then a atm..,-0.699999988079071,Negative
